Wähle das Verfahren (n = 5000) (1) exp. Euler, (2) Runge-Kutter, (3) leap-frog, (4) Verlet Verfahren: 
Verfahren: Runge-Kutter
0 0 1
34.58 -0.99994 0.0137582 0.500034
34.59 -0.999871 0.0187577 0.500047
34.6 -0.999777 0.0237567 0.500059
34.61 -0.999658 0.0287552 0.500072
34.62 -0.999515 0.0337529 0.500084
34.63 -0.999346 0.0387497 0.500097
34.64 -0.999152 0.0437456 0.500109
34.65 -0.998933 0.0487404 0.500122
34.66 -0.99869 0.053734 0.500134
34.67 -0.998421 0.0587262 0.500147
34.68 -0.998127 0.0637169 0.500159
34.69 -0.997809 0.0687061 0.500171
34.7 -0.997465 0.0736936 0.500184
34.71 -0.997097 0.0786792 0.500196
34.72 -0.996703 0.0836628 0.500209
34.73 -0.996285 0.0886444 0.500221
34.74 -0.995842 0.0936237 0.500233
34.75 -0.995374 0.0986007 0.500246
34.76 -0.994881 0.103575 0.500258
34.77 -0.994363 0.108547 0.50027
34.78 -0.99382 0.113516 0.500282
34.79 -0.993253 0.118483 0.500295
34.8 -0.99266 0.123446 0.500307
34.81 -0.992043 0.128407 0.500319
34.82 -0.991401 0.133364 0.500331
34.83 -0.990734 0.138317 0.500343
34.84 -0.990043 0.143268 0.500355
34.85 -0.989326 0.148215 0.500367
34.86 -0.988585 0.153158 0.500379
34.87 -0.98782 0.158097 0.500391
34.88 -0.987029 0.163032 0.500403
34.89 -0.986214 0.167963 0.500415
34.9 -0.985374 0.17289 0.500427
34.91 -0.98451 0.177813 0.500438
34.92 -0.983621 0.182731 0.50045
34.93 -0.982707 0.187645 0.500462
34.94 -0.981769 0.192554 0.500474
34.95 -0.980806 0.197458 0.500485
34.96 -0.979819 0.202357 0.500497
34.97 -0.978807 0.207251 0.500508
34.98 -0.977771 0.21214 0.50052
34.99 -0.97671 0.217024 0.500531
35 -0.975625 0.221902 0.500542
35.01 -0.974516 0.226775 0.500554
35.02 -0.973382 0.231642 0.500565
35.03 -0.972224 0.236503 0.500576
35.04 -0.971041 0.241359 0.500587
35.05 -0.969834 0.246208 0.500598
35.06 -0.968603 0.251051 0.500609
35.07 -0.967348 0.255888 0.50062
35.08 -0.966069 0.260718 0.500631
35.09 -0.964765 0.265542 0.500642
35.1 -0.963437 0.27036 0.500653
35.11 -0.962086 0.27517 0.500664
35.12 -0.96071 0.279974 0.500674
35.13 -0.95931 0.28477 0.500685
35.14 -0.957886 0.28956 0.500695
35.15 -0.956438 0.294342 0.500706
35.16 -0.954967 0.299117 0.500716
35.17 -0.953471 0.303885 0.500727
35.18 -0.951952 0.308645 0.500737
35.19 -0.950409 0.313397 0.500747
35.2 -0.948842 0.318141 0.500757
35.21 -0.947251 0.322877 0.500767
35.22 -0.945637 0.327606 0.500777
35.23 -0.943999 0.332326 0.500787
35.24 -0.942337 0.337038 0.500797
35.25 -0.940652 0.341741 0.500807
35.26 -0.938943 0.346436 0.500816
35.27 -0.937211 0.351122 0.500826
35.28 -0.935456 0.355799 0.500835
35.29 -0.933677 0.360468 0.500845
35.3 -0.931874 0.365127 0.500854
35.31 -0.930049 0.369778 0.500863
35.32 -0.9282 0.374419 0.500872
35.33 -0.926328 0.379051 0.500881
35.34 -0.924433 0.383673 0.50089
35.35 -0.922514 0.388286 0.500899
35.36 -0.920573 0.392889 0.500908
35.37 -0.918609 0.397482 0.500917
35.38 -0.916621 0.402065 0.500925
35.39 -0.914611 0.406638 0.500934
35.4 -0.912578 0.411201 0.500942
35.41 -0.910522 0.415754 0.500951
35.42 -0.908443 0.420296 0.500959
35.43 -0.906342 0.424828 0.500967
35.44 -0.904218 0.429349 0.500975
35.45 -0.902071 0.43386 0.500983
35.46 -0.899902 0.438359 0.500991
35.47 -0.89771 0.442848 0.500999
35.48 -0.895496 0.447326 0.501006
35.49 -0.893259 0.451792 0.501014
35.5 -0.891 0.456247 0.501021
35.51 -0.888719 0.460691 0.501029
35.52 -0.886416 0.465123 0.501036
35.53 -0.88409 0.469544 0.501043
35.54 -0.881742 0.473952 0.50105
35.55 -0.879373 0.478349 0.501057
35.56 -0.876981 0.482734 0.501064
35.57 -0.874567 0.487107 0.501071
35.58 -0.872132 0.491468 0.501078
35.59 -0.869675 0.495817 0.501084
35.6 -0.867196 0.500153 0.50109
35.61 -0.864695 0.504476 0.501097
35.62 -0.862173 0.508787 0.501103
35.63 -0.859629 0.513085 0.501109
35.64 -0.857063 0.517371 0.501115
35.65 -0.854477 0.521643 0.501121
35.66 -0.851868 0.525903 0.501127
35.67 -0.849239 0.530149 0.501133
35.68 -0.846588 0.534382 0.501138
35.69 -0.843916 0.538602 0.501144
35.7 -0.841224 0.542808 0.501149
35.71 -0.83851 0.547001 0.501154
35.72 -0.835775 0.55118 0.501159
35.73 -0.833019 0.555345 0.501164
35.74 -0.830242 0.559496 0.501169
35.75 -0.827445 0.563634 0.501174
35.76 -0.824627 0.567757 0.501178
35.77 -0.821788 0.571866 0.501183
35.78 -0.818929 0.575961 0.501187
35.79 -0.816049 0.580041 0.501192
35.8 -0.813149 0.584107 0.501196
35.81 -0.810228 0.588158 0.5012
35.82 -0.807288 0.592195 0.501204
35.83 -0.804327 0.596216 0.501208
35.84 -0.801346 0.600223 0.501211
35.85 -0.798345 0.604215 0.501215
35.86 -0.795324 0.608192 0.501218
35.87 -0.792283 0.612153 0.501222
35.88 -0.789222 0.616099 0.501225
35.89 -0.786142 0.62003 0.501228
35.9 -0.783042 0.623946 0.501231
35.91 -0.779922 0.627845 0.501234
35.92 -0.776783 0.631729 0.501237
35.93 -0.773624 0.635597 0.501239
35.94 -0.770446 0.63945 0.501242
35.95 -0.767249 0.643286 0.501244
35.96 -0.764033 0.647106 0.501246
35.97 -0.760797 0.65091 0.501249
35.98 -0.757543 0.654698 0.501251
35.99 -0.754269 0.65847 0.501252
36 -0.750977 0.662225 0.501254
36.01 -0.747666 0.665963 0.501256
36.02 -0.744336 0.669685 0.501257
36.03 -0.740988 0.67339 0.501259
36.04 -0.737621 0.677078 0.50126
36.05 -0.734236 0.680749 0.501261
36.06 -0.730832 0.684404 0.501262
36.07 -0.72741 0.688041 0.501263
36.08 -0.72397 0.691661 0.501264
36.09 -0.720512 0.695263 0.501264
36.1 -0.717036 0.698849 0.501265
36.11 -0.713542 0.702416 0.501265
36.12 -0.71003 0.705967 0.501266
36.13 -0.7065 0.709499 0.501266
36.14 -0.702952 0.713014 0.501266
36.15 -0.699387 0.716511 0.501266
36.16 -0.695805 0.71999 0.501265
36.17 -0.692205 0.723451 0.501265
36.18 -0.688588 0.726894 0.501264
36.19 -0.684954 0.730319 0.501264
36.2 -0.681302 0.733726 0.501263
36.21 -0.677634 0.737114 0.501262
36.22 -0.673948 0.740484 0.501261
36.23 -0.670246 0.743835 0.50126
36.24 -0.666527 0.747168 0.501259
36.25 -0.662791 0.750482 0.501258
36.26 -0.659039 0.753777 0.501256
36.27 -0.65527 0.757054 0.501254
36.28 -0.651485 0.760311 0.501253
36.29 -0.647683 0.76355 0.501251
36.3 -0.643866 0.766769 0.501249
36.31 -0.640032 0.769969 0.501247
36.32 -0.636182 0.77315 0.501245
36.33 -0.632316 0.776312 0.501242
36.34 -0.628435 0.779454 0.50124
36.35 -0.624538 0.782577 0.501237
36.36 -0.620625 0.78568 0.501234
36.37 -0.616697 0.788764 0.501232
36.38 -0.612753 0.791828 0.501229
36.39 -0.608794 0.794872 0.501225
36.4 -0.60482 0.797896 0.501222
36.41 -0.60083 0.8009 0.501219
36.42 -0.596826 0.803884 0.501216
36.43 -0.592807 0.806848 0.501212
36.44 -0.588772 0.809792 0.501208
36.45 -0.584724 0.812716 0.501204
36.46 -0.58066 0.815619 0.501201
36.47 -0.576582 0.818502 0.501196
36.48 -0.57249 0.821365 0.501192
36.49 -0.568383 0.824207 0.501188
36.5 -0.564262 0.827028 0.501184
36.51 -0.560127 0.829829 0.501179
36.52 -0.555978 0.832609 0.501175
36.53 -0.551815 0.835368 0.50117
36.54 -0.547638 0.838106 0.501165
36.55 -0.543448 0.840824 0.50116
36.56 -0.539244 0.84352 0.501155
36.57 -0.535026 0.846195 0.50115
36.58 -0.530795 0.848849 0.501144
36.59 -0.526551 0.851482 0.501139
36.6 -0.522294 0.854094 0.501133
36.61 -0.518024 0.856684 0.501128
36.62 -0.51374 0.859252 0.501122
36.63 -0.509444 0.8618 0.501116
36.64 -0.505135 0.864326 0.50111
36.65 -0.500814 0.86683 0.501104
36.66 -0.49648 0.869312 0.501098
36.67 -0.492133 0.871773 0.501091
36.68 -0.487774 0.874212 0.501085
36.69 -0.483404 0.876629 0.501079
36.7 -0.47902 0.879024 0.501072
36.71 -0.474625 0.881397 0.501065
36.72 -0.470219 0.883748 0.501058
36.73 -0.4658 0.886077 0.501051
36.74 -0.46137 0.888384 0.501044
36.75 -0.456928 0.890669 0.501037
36.76 -0.452475 0.892931 0.50103
36.77 -0.44801 0.895172 0.501023
36.78 -0.443534 0.897389 0.501015
36.79 -0.439048 0.899585 0.501008
36.8 -0.43455 0.901757 0.501
36.81 -0.430041 0.903908 0.500992
36.82 -0.425522 0.906035 0.500984
36.83 -0.420992 0.90814 0.500976
36.84 -0.416451 0.910223 0.500968
36.85 -0.4119 0.912282 0.50096
36.86 -0.407339 0.914319 0.500952
36.87 -0.402767 0.916333 0.500944
36.88 -0.398186 0.918324 0.500935
36.89 -0.393594 0.920292 0.500927
36.9 -0.388993 0.922237 0.500918
36.91 -0.384382 0.924159 0.500909
36.92 -0.379761 0.926058 0.500901
36.93 -0.375131 0.927933 0.500892
36.94 -0.370491 0.929786 0.500883
36.95 -0.365843 0.931615 0.500874
36.96 -0.361185 0.933421 0.500865
36.97 -0.356518 0.935204 0.500855
36.98 -0.351842 0.936963 0.500846
36.99 -0.347157 0.938699 0.500837
37 -0.342464 0.940411 0.500827
37.01 -0.337762 0.9421 0.500818
37.02 -0.333051 0.943765 0.500808
37.03 -0.328333 0.945407 0.500798
37.04 -0.323606 0.947025 0.500789
37.05 -0.318871 0.948619 0.500779
37.06 -0.314128 0.95019 0.500769
37.07 -0.309377 0.951737 0.500759
37.08 -0.304618 0.95326 0.500749
37.09 -0.299852 0.954759 0.500738
37.1 -0.295078 0.956235 0.500728
37.11 -0.290297 0.957686 0.500718
37.12 -0.285509 0.959114 0.500708
37.13 -0.280714 0.960518 0.500697
37.14 -0.275911 0.961897 0.500687
37.15 -0.271102 0.963253 0.500676
37.16 -0.266286 0.964584 0.500665
37.17 -0.261463 0.965892 0.500655
37.18 -0.256633 0.967175 0.500644
37.19 -0.251798 0.968434 0.500633
37.2 -0.246956 0.969669 0.500622
37.21 -0.242107 0.970879 0.500611
37.22 -0.237253 0.972065 0.5006
37.23 -0.232393 0.973227 0.500589
37.24 -0.227527 0.974365 0.500578
37.25 -0.222655 0.975478 0.500567
37.26 -0.217778 0.976567 0.500555
37.27 -0.212895 0.977632 0.500544
37.28 -0.208007 0.978672 0.500533
37.29 -0.203114 0.979687 0.500521
37.3 -0.198216 0.980679 0.50051
37.31 -0.193312 0.981645 0.500498
37.32 -0.188404 0.982587 0.500487
37.33 -0.183491 0.983505 0.500475
37.34 -0.178574 0.984398 0.500464
37.35 -0.173652 0.985266 0.500452
37.36 -0.168726 0.98611 0.50044
37.37 -0.163796 0.986929 0.500428
37.38 -0.158861 0.987723 0.500417
37.39 -0.153923 0.988492 0.500405
37.4 -0.14898 0.989237 0.500393
37.41 -0.144034 0.989958 0.500381
37.42 -0.139085 0.990653 0.500369
37.43 -0.134131 0.991324 0.500357
37.44 -0.129175 0.99197 0.500345
37.45 -0.124215 0.992591 0.500333
37.46 -0.119252 0.993187 0.500321
37.47 -0.114287 0.993758 0.500309
37.48 -0.109318 0.994305 0.500296
37.49 -0.104346 0.994827 0.500284
37.5 -0.0993724 0.995324 0.500272
37.51 -0.0943959 0.995796 0.50026
37.52 -0.0894171 0.996243 0.500247
37.53 -0.084436 0.996665 0.500235
37.54 -0.0794528 0.997062 0.500223
37.55 -0.0744676 0.997435 0.500211
37.56 -0.0694806 0.997782 0.500198
37.57 -0.0644918 0.998104 0.500186
37.58 -0.0595014 0.998402 0.500173
37.59 -0.0545095 0.998674 0.500161
37.6 -0.0495162 0.998922 0.500149
37.61 -0.0445218 0.999145 0.500136
37.62 -0.0395262 0.999342 0.500124
37.63 -0.0345296 0.999515 0.500111
37.64 -0.0295321 0.999663 0.500099
37.65 -0.0245339 0.999785 0.500086
37.66 -0.0195351 0.999883 0.500074
37.67 -0.0145358 0.999956 0.500061
37.68 -0.00953618 1 0.500049
37.69 -0.00453629 1.00003 0.500036
37.7 0.000463715 1.00002 0.500024
37.71 0.00546371 0.999996 0.500011
37.72 0.0104636 0.999944 0.499999
37.73 0.0154632 0.999867 0.499986
37.74 0.0204624 0.999764 0.499974
37.75 0.0254611 0.999637 0.499961
37.76 0.0304591 0.999485 0.499949
37.77 0.0354564 0.999308 0.499936
37.78 0.0404528 0.999105 0.499924
37.79 0.0454482 0.998878 0.499911
37.8 0.0504425 0.998626 0.499899
37.81 0.0554355 0.998349 0.499887
37.82 0.0604271 0.998047 0.499874
37.83 0.0654172 0.997719 0.499862
37.84 0.0704057 0.997367 0.499849
37.85 0.0753924 0.99699 0.499837
37.86 0.0803773 0.996589 0.499825
37.87 0.0853601 0.996162 0.499812
37.88 0.0903408 0.99571 0.4998
37.89 0.0953192 0.995233 0.499788
37.9 0.100295 0.994732 0.499775
37.91 0.105269 0.994206 0.499763
37.92 0.11024 0.993654 0.499751
37.93 0.115208 0.993078 0.499739
37.94 0.120173 0.992477 0.499726
37.95 0.125135 0.991852 0.499714
37.96 0.130094 0.991201 0.499702
37.97 0.13505 0.990526 0.49969
37.98 0.140003 0.989826 0.499678
37.99 0.144952 0.989101 0.499666
38 0.149897 0.988352 0.499654
38.01 0.154839 0.987577 0.499642
38.02 0.159777 0.986779 0.49963
38.03 0.16471 0.985955 0.499618
38.04 0.16964 0.985107 0.499607
38.05 0.174565 0.984234 0.499595
38.06 0.179487 0.983336 0.499583
38.07 0.184403 0.982414 0.499571
38.08 0.189315 0.981468 0.49956
38.09 0.194222 0.980497 0.499548
38.1 0.199125 0.979501 0.499536
38.11 0.204022 0.978481 0.499525
38.12 0.208914 0.977436 0.499513
38.13 0.213801 0.976367 0.499502
38.14 0.218683 0.975274 0.499491
38.15 0.223559 0.974156 0.499479
38.16 0.22843 0.973014 0.499468
38.17 0.233295 0.971847 0.499457
38.18 0.238154 0.970656 0.499446
38.19 0.243007 0.969441 0.499435
38.2 0.247854 0.968202 0.499424
38.21 0.252695 0.966939 0.499413
38.22 0.25753 0.965651 0.499402
38.23 0.262358 0.964339 0.499391
38.24 0.267179 0.963003 0.49938
38.25 0.271994 0.961643 0.499369
38.26 0.276802 0.960259 0.499359
38.27 0.281604 0.958851 0.499348
38.28 0.286398 0.957419 0.499337
38.29 0.291185 0.955963 0.499327
38.3 0.295964 0.954483 0.499317
38.31 0.300737 0.95298 0.499306
38.32 0.305501 0.951452 0.499296
38.33 0.310259 0.949901 0.499286
38.34 0.315008 0.948326 0.499276
38.35 0.31975 0.946727 0.499266
38.36 0.324483 0.945104 0.499256
38.37 0.329208 0.943458 0.499246
38.38 0.333926 0.941789 0.499236
38.39 0.338634 0.940095 0.499226
38.4 0.343335 0.938379 0.499217
38.41 0.348027 0.936638 0.499207
38.42 0.35271 0.934875 0.499198
38.43 0.357384 0.933088 0.499188
38.44 0.362049 0.931278 0.499179
38.45 0.366705 0.929444 0.49917
38.46 0.371353 0.927587 0.49916
38.47 0.37599 0.925707 0.499151
38.48 0.380619 0.923804 0.499142
38.49 0.385238 0.921878 0.499133
38.5 0.389847 0.919929 0.499125
38.51 0.394447 0.917956 0.499116
38.52 0.399036 0.915961 0.499107
38.53 0.403616 0.913943 0.499099
38.54 0.408185 0.911902 0.49909
38.55 0.412745 0.909838 0.499082
38.56 0.417294 0.907752 0.499074
38.57 0.421833 0.905642 0.499066
38.58 0.426361 0.903511 0.499057
38.59 0.430878 0.901356 0.499049
38.6 0.435385 0.899179 0.499042
38.61 0.439881 0.89698 0.499034
38.62 0.444365 0.894758 0.499026
38.63 0.448839 0.892514 0.499019
38.64 0.453302 0.890247 0.499011
38.65 0.457753 0.887958 0.499004
38.66 0.462192 0.885647 0.498996
38.67 0.46662 0.883314 0.498989
38.68 0.471037 0.880959 0.498982
38.69 0.475442 0.878582 0.498975
38.7 0.479834 0.876182 0.498968
38.71 0.484215 0.873761 0.498961
38.72 0.488584 0.871318 0.498955
38.73 0.49294 0.868853 0.498948
38.74 0.497285 0.866367 0.498942
38.75 0.501616 0.863859 0.498935
38.76 0.505935 0.861329 0.498929
38.77 0.510242 0.858778 0.498923
38.78 0.514536 0.856205 0.498917
38.79 0.518817 0.853611 0.498911
38.8 0.523085 0.850995 0.498905
38.81 0.527339 0.848359 0.4989
38.82 0.531581 0.845701 0.498894
38.83 0.53581 0.843022 0.498889
38.84 0.540025 0.840321 0.498883
38.85 0.544226 0.8376 0.498878
38.86 0.548414 0.834858 0.498873
38.87 0.552588 0.832095 0.498868
38.88 0.556749 0.829311 0.498863
38.89 0.560895 0.826507 0.498858
38.9 0.565027 0.823681 0.498854
38.91 0.569146 0.820836 0.498849
38.92 0.57325 0.817969 0.498845
38.93 0.57734 0.815083 0.49884
38.94 0.581415 0.812175 0.498836
38.95 0.585476 0.809248 0.498832
38.96 0.589522 0.8063 0.498828
38.97 0.593553 0.803332 0.498824
38.98 0.59757 0.800345 0.49882
38.99 0.601571 0.797337 0.498817
39 0.605558 0.794309 0.498813
39.01 0.609529 0.791261 0.49881
39.02 0.613486 0.788193 0.498807
39.03 0.617426 0.785106 0.498804
39.04 0.621352 0.781999 0.498801
39.05 0.625262 0.778873 0.498798
39.06 0.629156 0.775727 0.498795
39.07 0.633035 0.772562 0.498792
39.08 0.636897 0.769377 0.49879
39.09 0.640744 0.766174 0.498787
39.1 0.644575 0.762951 0.498785
39.11 0.64839 0.759709 0.498783
39.12 0.652188 0.756448 0.498781
39.13 0.65597 0.753168 0.498779
39.14 0.659736 0.749869 0.498777
39.15 0.663485 0.746551 0.498776
39.16 0.667218 0.743215 0.498774
39.17 0.670934 0.73986 0.498773
39.18 0.674633 0.736487 0.498772
39.19 0.678315 0.733096 0.49877
39.2 0.681981 0.729686 0.498769
39.21 0.685629 0.726257 0.498768
39.22 0.68926 0.722811 0.498768
39.23 0.692874 0.719346 0.498767
39.24 0.696471 0.715864 0.498766
39.25 0.70005 0.712364 0.498766
39.26 0.703612 0.708846 0.498766
39.27 0.707156 0.70531 0.498766
39.28 0.710682 0.701756 0.498766
39.29 0.714191 0.698185 0.498766
39.3 0.717682 0.694597 0.498766
39.31 0.721155 0.690991 0.498766
39.32 0.72461 0.687368 0.498767
39.33 0.728046 0.683727 0.498767
39.34 0.731465 0.68007 0.498768
39.35 0.734865 0.676395 0.498769
39.36 0.738247 0.672704 0.49877
39.37 0.741611 0.668996 0.498771
39.38 0.744955 0.665271 0.498772
39.39 0.748282 0.66153 0.498774
39.4 0.751589 0.657772 0.498775
39.41 0.754878 0.653997 0.498777
39.42 0.758148 0.650206 0.498778
39.43 0.761399 0.646399 0.49878
39.44 0.764631 0.642576 0.498782
39.45 0.767844 0.638737 0.498784
39.46 0.771037 0.634881 0.498786
39.47 0.774212 0.63101 0.498789
39.48 0.777367 0.627123 0.498791
39.49 0.780502 0.623221 0.498794
39.5 0.783618 0.619302 0.498796
39.51 0.786715 0.615369 0.498799
39.52 0.789791 0.61142 0.498802
39.53 0.792848 0.607455 0.498805
39.54 0.795886 0.603476 0.498808
39.55 0.798903 0.599481 0.498812
39.56 0.8019 0.595472 0.498815
39.57 0.804877 0.591447 0.498819
39.58 0.807835 0.587408 0.498822
39.59 0.810772 0.583354 0.498826
39.6 0.813688 0.579285 0.49883
39.61 0.816585 0.575202 0.498834
39.62 0.819461 0.571105 0.498838
39.63 0.822316 0.566993 0.498843
39.64 0.825151 0.562867 0.498847
39.65 0.827965 0.558727 0.498851
39.66 0.830759 0.554574 0.498856
39.67 0.833532 0.550406 0.498861
39.68 0.836284 0.546224 0.498866
39.69 0.839015 0.542029 0.498871
39.7 0.841725 0.53782 0.498876
39.71 0.844414 0.533598 0.498881
39.72 0.847082 0.529363 0.498886
39.73 0.849728 0.525114 0.498891
39.74 0.852354 0.520852 0.498897
39.75 0.854958 0.516577 0.498903
39.76 0.857541 0.512289 0.498908
39.77 0.860102 0.507989 0.498914
39.78 0.862642 0.503675 0.49892
39.79 0.86516 0.49935 0.498926
39.8 0.867657 0.495011 0.498932
39.81 0.870132 0.49066 0.498939
39.82 0.872585 0.486297 0.498945
39.83 0.875017 0.481922 0.498952
39.84 0.877426 0.477535 0.498958
39.85 0.879814 0.473136 0.498965
39.86 0.88218 0.468725 0.498972
39.87 0.884523 0.464302 0.498979
39.88 0.886845 0.459868 0.498986
39.89 0.889144 0.455422 0.498993
39.9 0.891421 0.450965 0.499
39.91 0.893676 0.446496 0.499008
39.92 0.895908 0.442016 0.499015
39.93 0.898118 0.437526 0.499022
39.94 0.900306 0.433024 0.49903
39.95 0.902471 0.428512 0.499038
39.96 0.904613 0.423988 0.499046
39.97 0.906733 0.419455 0.499054
39.98 0.90883 0.41491 0.499062
39.99 0.910905 0.410356 0.49907
40 0.912957 0.405791 0.499078
40.01 0.914986 0.401216 0.499086
40.02 0.916992 0.396631 0.499095
40.03 0.918975 0.392036 0.499103
40.04 0.920935 0.387431 0.499112
40.05 0.922872 0.382817 0.499121
40.06 0.924786 0.378192 0.499129
40.07 0.926677 0.373559 0.499138
40.08 0.928545 0.368916 0.499147
40.09 0.930389 0.364264 0.499156
40.1 0.93221 0.359603 0.499165
40.11 0.934008 0.354933 0.499174
40.12 0.935783 0.350254 0.499184
40.13 0.937534 0.345566 0.499193
40.14 0.939262 0.34087 0.499203
40.15 0.940966 0.336165 0.499212
40.16 0.942647 0.331451 0.499222
40.17 0.944304 0.32673 0.499231
40.18 0.945938 0.322 0.499241
40.19 0.947548 0.317262 0.499251
40.2 0.949134 0.312516 0.499261
40.21 0.950697 0.307763 0.499271
40.22 0.952235 0.303001 0.499281
40.23 0.95375 0.298232 0.499291
40.24 0.955242 0.293456 0.499301
40.25 0.956709 0.288672 0.499312
40.26 0.958152 0.283881 0.499322
40.27 0.959571 0.279084 0.499332
40.28 0.960967 0.274279 0.499343
40.29 0.962338 0.269467 0.499354
40.3 0.963685 0.264648 0.499364
40.31 0.965009 0.259823 0.499375
40.32 0.966308 0.254991 0.499386
40.33 0.967583 0.250153 0.499396
40.34 0.968833 0.245309 0.499407
40.35 0.97006 0.240459 0.499418
40.36 0.971262 0.235602 0.499429
40.37 0.97244 0.23074 0.49944
40.38 0.973594 0.225872 0.499452
40.39 0.974723 0.220998 0.499463
40.4 0.975828 0.216119 0.499474
40.41 0.976909 0.211234 0.499485
40.42 0.977965 0.206344 0.499497
40.43 0.978997 0.201449 0.499508
40.44 0.980004 0.196549 0.499519
40.45 0.980987 0.191644 0.499531
40.46 0.981945 0.186734 0.499543
40.47 0.982878 0.18182 0.499554
40.48 0.983787 0.1769 0.499566
40.49 0.984672 0.171977 0.499577
40.5 0.985532 0.167049 0.499589
40.51 0.986367 0.162117 0.499601
40.52 0.987178 0.157181 0.499613
40.53 0.987963 0.152241 0.499625
40.54 0.988725 0.147298 0.499636
40.55 0.989461 0.14235 0.499648
40.56 0.990173 0.137399 0.49966
40.57 0.99086 0.132445 0.499672
40.58 0.991522 0.127487 0.499684
40.59 0.992159 0.122526 0.499696
40.6 0.992772 0.117562 0.499709
40.61 0.99336 0.112595 0.499721
40.62 0.993923 0.107625 0.499733
40.63 0.994461 0.102653 0.499745
40.64 0.994974 0.097678 0.499757
40.65 0.995463 0.0927005 0.49977
40.66 0.995926 0.0877208 0.499782
40.67 0.996365 0.0827388 0.499794
40.68 0.996778 0.0777548 0.499806
40.69 0.997167 0.0727689 0.499819
40.7 0.997531 0.0677811 0.499831
40.71 0.99787 0.0627916 0.499843
40.72 0.998184 0.0578006 0.499856
40.73 0.998473 0.0528081 0.499868
40.74 0.998737 0.0478143 0.499881
40.75 0.998976 0.0428193 0.499893
40.76 0.99919 0.0378232 0.499906
40.77 0.999379 0.0328262 0.499918
40.78 0.999543 0.0278283 0.49993
40.79 0.999682 0.0228298 0.499943
40.8 0.999796 0.0178307 0.499955
40.81 0.999886 0.0128311 0.499968
40.82 0.99995 0.00783125 0.49998
40.83 0.999989 0.00283118 0.499993
40.84 1 -0.00216896 0.500005
40.85 0.999992 -0.00716905 0.500018
40.86 0.999956 -0.012169 0.50003
40.87 0.999896 -0.0171686 0.500043
40.88 0.99981 -0.0221677 0.500055
40.89 0.999699 -0.0271663 0.500068
40.9 0.999563 -0.0321643 0.50008
40.91 0.999402 -0.0371614 0.500093
40.92 0.999216 -0.0421576 0.500105
40.93 0.999006 -0.0471528 0.500118
40.94 0.99877 -0.0521468 0.50013
40.95 0.998509 -0.0571394 0.500143
40.96 0.998223 -0.0621307 0.500155
40.97 0.997913 -0.0671204 0.500168
40.98 0.997577 -0.0721084 0.50018
40.99 0.997217 -0.0770946 0.500192
41 0.996831 -0.0820789 0.500205
41.01 0.996421 -0.0870611 0.500217
41.02 0.995986 -0.0920411 0.500229
41.03 0.995525 -0.0970189 0.500242
41.04 0.99504 -0.101994 0.500254
41.05 0.99453 -0.106967 0.500266
41.06 0.993995 -0.111937 0.500278
41.07 0.993436 -0.116904 0.500291
41.08 0.992851 -0.121869 0.500303
41.09 0.992242 -0.12683 0.500315
41.1 0.991608 -0.131788 0.500327
41.11 0.990949 -0.136743 0.500339
41.12 0.990265 -0.141695 0.500351
41.13 0.989557 -0.146643 0.500363
41.14 0.988824 -0.151587 0.500375
41.15 0.988066 -0.156527 0.500387
41.16 0.987283 -0.161464 0.500399
41.17 0.986476 -0.166396 0.500411
41.18 0.985644 -0.171325 0.500423
41.19 0.984787 -0.176249 0.500435
41.2 0.983906 -0.181168 0.500446
41.21 0.983 -0.186083 0.500458
41.22 0.98207 -0.190994 0.50047
41.23 0.981115 -0.1959 0.500481
41.24 0.980135 -0.2008 0.500493
41.25 0.979131 -0.205696 0.500505
41.26 0.978103 -0.210587 0.500516
41.27 0.97705 -0.215472 0.500527
41.28 0.975973 -0.220352 0.500539
41.29 0.974871 -0.225227 0.50055
41.3 0.973745 -0.230095 0.500561
41.31 0.972594 -0.234959 0.500573
41.32 0.97142 -0.239816 0.500584
41.33 0.970221 -0.244667 0.500595
41.34 0.968997 -0.249512 0.500606
41.35 0.96775 -0.254351 0.500617
41.36 0.966478 -0.259183 0.500628
41.37 0.965182 -0.26401 0.500639
41.38 0.963862 -0.268829 0.50065
41.39 0.962518 -0.273642 0.50066
41.4 0.96115 -0.278448 0.500671
41.41 0.959758 -0.283246 0.500682
41.42 0.958341 -0.288038 0.500692
41.43 0.956901 -0.292823 0.500703
41.44 0.955437 -0.2976 0.500713
41.45 0.953949 -0.30237 0.500723
41.46 0.952437 -0.307132 0.500734
41.47 0.950902 -0.311887 0.500744
41.48 0.949342 -0.316634 0.500754
41.49 0.947759 -0.321373 0.500764
41.5 0.946152 -0.326104 0.500774
41.51 0.944522 -0.330826 0.500784
41.52 0.942868 -0.335541 0.500794
41.53 0.94119 -0.340247 0.500803
41.54 0.939489 -0.344944 0.500813
41.55 0.937764 -0.349633 0.500823
41.56 0.936016 -0.354314 0.500832
41.57 0.934245 -0.358985 0.500842
41.58 0.93245 -0.363647 0.500851
41.59 0.930632 -0.368301 0.50086
41.6 0.92879 -0.372945 0.500869
41.61 0.926925 -0.377579 0.500878
41.62 0.925038 -0.382205 0.500887
41.63 0.923127 -0.38682 0.500896
41.64 0.921193 -0.391427 0.500905
41.65 0.919235 -0.396023 0.500914
